"[40.76901, -73.98844, 40.76884, -73.98805]",M00086220,#FF0000,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.76884, -73.98805, 40.76866, -73.98762]",M000862142,#00FF00,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.83857, -73.94378, 40.83924, -73.94544]",M00846517,#00FF00,WEST 163 ST,Fort Washington Ave,Riverside Dr,N
"[40.76866, -73.98762, 40.76849, -73.98721]",M000862280,#FF0000,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.76849, -73.98721, 40.76833, -73.98685]",M000862409,#00FF00,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.76833, -73.98685, 40.76826, -73.98667]",M000862524,#FF0000,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.83716, -73.94241, 40.83628, -73.94019]",M00847123,#00FF00,WEST 162 ST,Broadway,St Nicholas Ave,N
"[40.76826, -73.98667, 40.76804, -73.98614]",M000862581,#00FF00,WEST 57 ST,Tenth Ave,Ninth Ave,S
"[40.83941, -73.93935, 40.83958, -73.93974]",M00847219,#00FF00,WEST 166 ST,Audubon Ave,St Nicholas Ave,N
"[40.76826, -73.98638, 40.76833, -73.98654]",M000863192,#FF0000,WEST 57 ST,9 Ave,10 Ave,N
"[40.8393, -73.93908, 40.83911, -73.93858]",M00847318,#00FF00,WEST 166 ST,Audubon Ave,Amsterdam Ave,N
"[40.76833, -73.98654, 40.76911, -73.98839]",M000863241,#00FF00,WEST 57 ST,9 Ave,10 Ave,N
"[40.83911, -73.93858, 40.839, -73.93832]",M008473174,#FF0000,WEST 166 ST,Audubon Ave,Amsterdam Ave,N
"[40.76968, -73.98795, 40.76954, -73.98763]",M00106320,#FF0000,WEST 58 ST,10 Ave,9 Ave,S
"[40.839, -73.93832, 40.83883, -73.93789]",M008473255,#00FF00,WEST 166 ST,Audubon Ave,Amsterdam Ave,N
"[40.76954, -73.98763, 40.76922, -73.98686]",M001063120,#00FF00,WEST 58 ST,10 Ave,9 Ave,S
"[40.83848, -73.93774, 40.83825, -73.93719]",M00847419,#00FF00,WEST 166 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.76922, -73.98686, 40.76913, -73.98666]",M001063363,#FF0000,WEST 58 ST,10 Ave,9 Ave,S
"[40.83825, -73.93719, 40.83821, -73.93709]",M008474194,#FF0000,WEST 166 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.76913, -73.98666, 40.76911, -73.9866]",M001063425,#00FF00,WEST 58 ST,10 Ave,9 Ave,S
"[40.76911, -73.9866, 40.76898, -73.98629]",M001063445,#00FF00,WEST 58 ST,10 Ave,9 Ave,S
"[40.83821, -73.93709, 40.83795, -73.93649]",M008474224,#00FF00,WEST 166 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.76898, -73.98629, 40.76885, -73.986]",M001063544,#FF0000,WEST 58 ST,10 Ave,9 Ave,S
"[40.83778, -73.94389, 40.83732, -73.94279]",M00847718,#00FF00,WEST 162 ST,Fort Washington Ave,Broadway,N
"[40.77226, -73.98991, 40.7725, -73.98974]",M00153511,#00FF00,WEST END AVE,West 60 St,West 61 St,E
"[40.7725, -73.98974, 40.77276, -73.98954]",M001535108,#00FF00,WEST END AVE,West 60 St,West 61 St,E
"[40.77103, -73.99079, 40.77127, -73.99063]",M00240212,#00FF00,11 AVE,West 58 St,West 59 St,E
"[40.83577, -73.93973, 40.835, -73.93785]",M00848420,#00FF00,WEST 162 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.77127, -73.99063, 40.77135, -73.99058]",M002402110,#FF0000,11 AVE,West 58 St,West 59 St,E
"[40.83977, -73.93681, 40.83952, -73.93626]",M00849323,#00FF00,WEST 168 ST,Amsterdam Ave,Jumel Pl,S
"[40.77135, -73.99058, 40.77153, -73.99046]",M002402140,#00FF00,11 AVE,West 58 St,West 59 St,E
"[40.76988, -73.98808, 40.77003, -73.98798]",M00241913,#00FF00,10 AVE,West 58 St,West 59 St,W
"[40.77003, -73.98798, 40.77016, -73.98788]",M00241975,#FF0000,10 AVE,West 58 St,West 59 St,W
"[40.77016, -73.98788, 40.77037, -73.98774]",M002419130,#00FF00,10 AVE,West 58 St,West 59 St,W
"[40.83952, -73.93626, 40.8395, -73.9362]",M008493200,#FF0000,WEST 168 ST,Amsterdam Ave,Jumel Pl,S
"[40.77166, -73.99036, 40.77215, -73.98999]",M00258210,#00FF00,WEST END AVE,West 59 St,West 60 St,E
"[40.8411, -73.93809, 40.84156, -73.93916]",M00849517,#00FF00,WEST 169 ST,Audubon Ave,St Nicholas Ave,S
"[40.769, -73.99246, 40.7685, -73.99278]",M00271711,#00FF00,11 AVE,West 55 St,West 54 St,W
"[40.8387, -73.94002, 40.83911, -73.94085]",M00849625,#00FF00,WEST 165 ST,St Nicholas Ave,Broadway,N
"[40.77159, -73.99058, 40.77136, -73.99073]",M00317612,#FF0000,ELEVENTH AVE,West 59 St,West 58 St,W
"[40.83922, -73.93727, 40.83812, -73.93635]",M00849722,#00FF00,WEST 167 ST,Amsterdam Ave,Edgecombe Ave,S
"[40.77136, -73.99073, 40.77108, -73.99092]",M003176103,#00FF00,ELEVENTH AVE,West 59 St,West 58 St,W
"[40.84039, -73.93826, 40.8399, -73.93709]",M00849817,#00FF00,WEST 168 ST,Audubon Ave,Amsterdam Ave,S
"[40.76993, -73.99424, 40.77057, -73.99416]",M0039889,#FF0000,12 AVE,West 55 St,West 56 St,E
"[40.77151, -73.99393, 40.77202, -73.99364]",M00398919,#00FF00,12 AVE,West 57 St,West 58 St,E
"[40.84084, -73.93935, 40.84074, -73.93912]",M00849920,#00FF00,WEST 168 ST,St Nicholas Ave,Audubon Ave,S
"[40.77069, -73.99412, 40.77124, -73.99374]",M00399010,#FF0000,12 AVE,West 56 St,West 57 St,E
"[40.84074, -73.93912, 40.8405, -73.93853]",M00849995,#00FF00,WEST 168 ST,St Nicholas Ave,Audubon Ave,S
"[40.7722, -73.99352, 40.77266, -73.99317]",M00439513,#FF0000,TWELFTH AVE,West 58 St,West 59 St,E
"[40.77366, -73.9874, 40.77384, -73.98782]",M0045910,#FF0000,WEST 63 ST,Dead End,West End Ave,N
"[40.8406, -73.93659, 40.84109, -73.93777]",M00850320,#00FF00,WEST 169 ST,Amsterdam Ave,Audubon Ave,N
"[40.77384, -73.98782, 40.77401, -73.98822]",M004591135,#00FF00,WEST 63 ST,Dead End,West End Ave,N
"[40.84051, -73.93665, 40.84099, -73.93784]",M00850417,#00FF00,WEST 169 ST,Amsterdam Ave,Audubon Ave,S
"[40.77401, -73.98822, 40.77416, -73.98858]",M004591260,#FF0000,WEST 63 ST,Dead End,West End Ave,N
"[40.84119, -73.93801, 40.84167, -73.93913]",M00850616,#00FF00,WEST 169 ST,Audubon Ave,St Nicholas Ave,N
"[40.77214, -73.9899, 40.7716, -73.98861]",M00466815,#00FF00,WEST 60 ST,West End Ave,Amsterdam Ave,S
"[40.7716, -73.98861, 40.77106, -73.98731]",M004668422,#00FF00,WEST 60 ST,West End Ave,Amsterdam Ave,S
"[40.84158, -73.93741, 40.84149, -73.93717]",M00850820,#00FF00,WEST 170 ST,Audubon Ave,Amsterdam Ave,S
"[40.77052, -73.98775, 40.77056, -73.98784]",M00467119,#FF0000,WEST 59 ST,Amsterdam Ave,West End Ave,N
"[40.84149, -73.93717, 40.84141, -73.93698]",M00850895,#FF0000,WEST 170 ST,Audubon Ave,Amsterdam Ave,S
"[40.84141, -73.93698, 40.8411, -73.93622]",M008508155,#00FF00,WEST 170 ST,Audubon Ave,Amsterdam Ave,S
"[40.77056, -73.98784, 40.77146, -73.98993]",M00467149,#00FF00,WEST 59 ST,Amsterdam Ave,West End Ave,N
"[40.77146, -73.98993, 40.77162, -73.99029]",M004671713,#FF0000,WEST 59 ST,Amsterdam Ave,West End Ave,N
"[40.77223, -73.98982, 40.7721, -73.98952]",M00471515,#00FF00,WEST 60 ST,West End Ave,Amsterdam Ave,N
"[40.7721, -73.98952, 40.77151, -73.98809]",M004715110,#00FF00,WEST 60 ST,West End Ave,Amsterdam Ave,N
"[40.77151, -73.98809, 40.77116, -73.98726]",M004715560,#00FF00,WEST 60 ST,West End Ave,Amsterdam Ave,N
"[40.77155, -73.9862, 40.77172, -73.98667]",M004717120,#00FF00,WEST 61 ST,Dead End,Amsterdam Ave,N
"[40.77167, -73.98686, 40.77149, -73.98636]",M00471815,#00FF00,WEST 61 ST,Amsterdam Ave,Dead End,S
"[40.77149, -73.98636, 40.77126, -73.98574]",M004718170,#FF0000,WEST 61 ST,Amsterdam Ave,Dead End,S
"[40.77408, -73.98868, 40.7739, -73.98825]",M00471915,#00FF00,WEST 63 ST,West End Ave,Dead End,S
"[40.7739, -73.98825, 40.77356, -73.98745]",M004719152,#FF0000,WEST 63 ST,West End Ave,Dead End,S
"[40.77407, -73.98874, 40.77358, -73.9891]",M00583512,#00FF00,WEST END AVE,West 63 St,West 62 St,W
"[40.83934, -73.93758, 40.83983, -73.93875]",M00871319,#00FF00,WEST 167 ST,Amsterdam Ave,Audubon Ave,S
"[40.77107, -73.99095, 40.77166, -73.99235]",M0064509,#00FF00,WEST 58 ST,11 Ave,12 Ave,N
"[40.77166, -73.99235, 40.77215, -73.99352]",M006450451,#FF0000,WEST 58 ST,11 Ave,12 Ave,N
"[40.83838, -73.93782, 40.83785, -73.93655]",M00871420,#00FF00,WEST 166 ST,Amsterdam Ave,Edgecombe Ave,S
"[40.76998, -73.98644, 40.77039, -73.98744]",M006453509,#FF0000,WEST 59 ST,Columbus Ave,Amsterdam Ave,N
"[40.76852, -73.99286, 40.76923, -73.99462]",M00648714,#00FF00,WEST 54 ST,11 Ave,12 Ave,N
"[40.77273, -73.98946, 40.77243, -73.98872]",M00660315,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.77243, -73.98872, 40.77226, -73.9883]",M006603245,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.83987, -73.93675, 40.83985, -73.9367]",M00872120,#FF0000,WEST 168 ST,Amsterdam Ave,Jumel Pl,N
"[40.77226, -73.9883, 40.77221, -73.98817]",M006603377,#FF0000,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.77221, -73.98817, 40.77214, -73.988]",M006603419,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.77214, -73.988, 40.77201, -73.98768]",M006603471,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.77201, -73.98768, 40.77192, -73.98746]",M006603571,#FF0000,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.83985, -73.9367, 40.83962, -73.93619]",M00872135,#00FF00,WEST 168 ST,Amsterdam Ave,Jumel Pl,N
"[40.77192, -73.98746, 40.77168, -73.98687]",M006603642,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,S
"[40.83962, -73.93619, 40.83959, -73.93612]",M008721200,#FF0000,WEST 168 ST,Amsterdam Ave,Jumel Pl,N
"[40.76851, -73.98892, 40.769, -73.98856]",M00665513,#FF0000,10 AVE,West 56 St,West 57 St,E
"[40.77347, -73.98919, 40.77323, -73.98937]",M0066567,#00FF00,WEST END AVE,West 62 St,West 61 St,W
"[40.77323, -73.98937, 40.77298, -73.98958]",M006656106,#FF0000,WEST END AVE,West 62 St,West 61 St,W
"[40.83821, -73.93624, 40.8386, -73.93653]",M00872224,#00FF00,WEST 167 ST,Edgecombe Ave,Jumel Pl,N
"[40.77092, -73.98669, 40.77104, -73.98697]",M007036729,#00FF00,WEST 60 ST,Columbus Ave,Amsterdam Ave,N
"[40.77095, -73.98704, 40.76988, -73.98448]",M00705119,#FF0000,WEST 60 ST,Amsterdam Ave,Columbus Ave,S
"[40.83943, -73.93751, 40.83992, -73.93868]",M00872319,#FF0000,WEST 167 ST,Amsterdam Ave,Audubon Ave,N
"[40.77025, -73.99152, 40.76975, -73.9919]",M00772711,#FF0000,11 AVE,West 57 St,West 56 St,W
"[40.8392, -73.93915, 40.83873, -73.93794]",M00872419,#00FF00,WEST 166 ST,Audubon Ave,Amsterdam Ave,S
"[40.76839, -73.99254, 40.76805, -73.99177]",M00786035,#00FF00,WEST 54 ST,11 Ave,10 Ave,N
"[40.84001, -73.93889, 40.84026, -73.93952]",M00874219,#FF0000,WEST 167 ST,Audubon Ave,St Nicholas Ave,N
"[40.77039, -73.99125, 40.77063, -73.99108]",M00841420,#FF0000,11 AVE,West 57 St,West 58 St,E
"[40.83999, -73.93701, 40.84049, -73.9382]",M00874317,#00FF00,WEST 168 ST,Amsterdam Ave,Audubon Ave,N
"[40.77063, -73.99108, 40.77088, -73.9909]",M008414122,#00FF00,11 AVE,West 57 St,West 58 St,E
"[40.77418, -73.9885, 40.77437, -73.98838]",M00909614,#FF0000,WEST END AVE,West 63 St,West 64 St,E
"[40.77221, -73.99011, 40.77169, -73.9905]",M00980010,#FF0000,WEST END AVE,West 60 St,West 59 St,W
"[40.77289, -73.98944, 40.77308, -73.98931]",M00989914,#FF0000,WEST END AVE,West 61 St,West 63 St,E
"[40.83992, -73.93899, 40.84015, -73.93957]",M00875319,#FF0000,WEST 167 ST,Audubon Ave,St Nicholas Ave,S
"[40.83658, -73.94326, 40.83695, -73.94411]",M00877524,#00FF00,WEST 161 ST,Broadway,Fort Washington Ave,S
"[40.77308, -73.98931, 40.77401, -73.98863]",M00989991,#00FF00,WEST END AVE,West 61 St,West 63 St,E
"[40.83708, -73.94253, 40.8367, -73.94156]",M00877622,#00FF00,WEST 162 ST,Broadway,St Nicholas Ave,S
"[40.76923, -73.98868, 40.76935, -73.98895]",M01000020,#FF0000,WEST 57 ST,10 Ave,11 Ave,N
"[40.76935, -73.98895, 40.76949, -73.98929]",M010000107,#00FF00,WEST 57 ST,10 Ave,11 Ave,N
"[40.8367, -73.94156, 40.83655, -73.9412]",M008776323,#FF0000,WEST 162 ST,Broadway,St Nicholas Ave,S
"[40.76949, -73.98929, 40.76954, -73.98941]",M010000212,#00FF00,WEST 57 ST,10 Ave,11 Ave,N
"[40.83655, -73.9412, 40.83627, -73.94049]",M008776437,#00FF00,WEST 162 ST,Broadway,St Nicholas Ave,S
"[40.76954, -73.98941, 40.77029, -73.99119]",M010000250,#FF0000,WEST 57 ST,10 Ave,11 Ave,N
"[40.77021, -73.99129, 40.76911, -73.98868]",M01000116,#FF0000,WEST 57 ST,Eleventh Ave,Tenth Ave,S
"[40.83627, -73.94049, 40.83616, -73.94022]",M008776658,#00FF00,WEST 162 ST,Broadway,St Nicholas Ave,S
"[40.77282, -73.98938, 40.77244, -73.98845]",M01037715,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,N
"[40.77244, -73.98845, 40.77231, -73.98813]",M010377307,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,N
"[40.83564, -73.93974, 40.8352, -73.93867]",M00877820,#00FF00,WEST 162 ST,St Nicholas Ave,Jumel Terrace,S
"[40.77231, -73.98813, 40.77213, -73.98767]",M010377407,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,N
"[40.83768, -73.94394, 40.83723, -73.94288]",M00877917,#00FF00,WEST 162 ST,Fort Washington Ave,Broadway,S
"[40.77213, -73.98767, 40.77198, -73.98731]",M010377551,#FF0000,WEST 61 ST,West End Ave,Amsterdam Ave,N
"[40.77198, -73.98731, 40.77178, -73.98682]",M010377664,#00FF00,WEST 61 ST,West End Ave,Amsterdam Ave,N
"[40.83788, -73.94242, 40.83839, -73.94365]",M00878020,#00FF00,WEST 163 ST,Broadway,Fort Washington Ave,S
"[40.7717, -73.99048, 40.77294, -73.99349]",M01043615,#FF0000,WEST 59 ST,West End Ave,Twelfth Ave,N
"[40.83665, -73.93956, 40.83684, -73.93998]",M00878119,#00FF00,WEST 163 ST,Amsterdam Ave,St Nicholas Ave,S
"[40.77288, -73.99366, 40.77273, -73.99331]",M0104370,#FF0000,WEST 59 ST,Twelfth Ave,Twelfth Ave,S
"[40.77206, -73.99359, 40.77098, -73.99104]",M01066210,#FF0000,WEST 58 ST,Twelfth Ave,Eleventh Ave,S
"[40.83903, -73.94097, 40.83853, -73.94003]",M00878224,#00FF00,WEST 165 ST,Broadway,St Nicholas Ave,S
"[40.76831, -73.99083, 40.76834, -73.9909]",M010728376,#FF0000,WEST 55 ST,Tenth Ave,Eleventh Ave,S
"[40.83799, -73.93852, 40.83859, -73.93947]",M0087830,#FF0000,WEST 165 ST,Amsterdam Ave,Audubon Ave,S
"[40.76834, -73.9909, 40.76864, -73.9916]",M010728400,#00FF00,WEST 55 ST,Tenth Ave,Eleventh Ave,S
"[40.76864, -73.9916, 40.76868, -73.99169]",M010728622,#00FF00,WEST 55 ST,Tenth Ave,Eleventh Ave,S
"[40.83955, -73.93998, 40.83873, -73.93987]",M00883618,#00FF00,ST NICHOLAS AVE,West 166 St,West 165 St,W
"[40.76868, -73.99169, 40.7689, -73.99218]",M010728650,#00FF00,WEST 55 ST,Tenth Ave,Eleventh Ave,S
"[40.83713, -73.94036, 40.83767, -73.94163]",M00886420,#00FF00,WEST 163 ST,St Nicholas Ave,Broadway,N
"[40.76837, -73.99067, 40.76844, -73.99083]",M010729349,#FF0000,WEST 55 ST,Tenth Ave,Eleventh Ave,N
"[40.76844, -73.99083, 40.76899, -73.99216]",M010729397,#00FF00,WEST 55 ST,Tenth Ave,Eleventh Ave,N
"[40.83767, -73.94163, 40.83777, -73.94187]",M008864422,#00FF00,WEST 163 ST,St Nicholas Ave,Broadway,N
"[40.76952, -73.99178, 40.7691, -73.99076]",M01073015,#00FF00,WEST 56 ST,11 Ave,10 Ave,S
"[40.83777, -73.94187, 40.8378, -73.94196]",M008864498,#FF0000,WEST 163 ST,St Nicholas Ave,Broadway,N
"[40.7691, -73.99076, 40.76906, -73.99066]",M010730338,#FF0000,WEST 56 ST,11 Ave,10 Ave,S
"[40.83582, -73.93749, 40.83658, -73.93914]",M00886519,#00FF00,WEST 163 ST,Edgecombe Ave,Amsterdam Ave,N
"[40.76906, -73.99066, 40.76879, -73.99002]",M010730367,#00FF00,WEST 56 ST,11 Ave,10 Ave,S
"[40.83797, -73.94234, 40.83849, -73.94359]",M00886623,#00FF00,WEST 163 ST,Broadway,Fort Washington Ave,N
"[40.76879, -73.99002, 40.76873, -73.98986]",M010730569,#FF0000,WEST 56 ST,11 Ave,10 Ave,S
"[40.8376, -73.93985, 40.83726, -73.93905]",M00886723,#00FF00,WEST 164 ST,St Nicholas Ave,Amsterdam Ave,S
"[40.76873, -73.98986, 40.76847, -73.98925]",M010730619,#00FF00,WEST 56 ST,11 Ave,10 Ave,S
"[40.83771, -73.93981, 40.83755, -73.93943]",M00886820,#00FF00,WEST 164 ST,St Nicholas Ave,Amsterdam Ave,N
"[40.77357, -73.98912, 40.77369, -73.9894]",M0107480,#00FF00,WEST 62 ST,West End Ave,Dead End,N
"[40.83755, -73.93943, 40.83735, -73.93896]",M008868140,#00FF00,WEST 164 ST,St Nicholas Ave,Amsterdam Ave,N
"[40.77369, -73.9894, 40.7738, -73.98967]",M01074890,#FF0000,WEST 62 ST,West End Ave,Dead End,N
"[40.83723, -73.93867, 40.83671, -73.93745]",M00886918,#00FF00,WEST 164 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.7737, -73.98973, 40.77365, -73.98961]",M0107498,#FF0000,WEST 62 ST,Dead End,West End Ave,S
"[40.83671, -73.93745, 40.83658, -73.93713]",M008869402,#00FF00,WEST 164 ST,Amsterdam Ave,Edgecombe Ave,N
"[40.77365, -73.98961, 40.77349, -73.98922]",M01074948,#00FF00,WEST 62 ST,Dead End,West End Ave,S
"[40.83918, -73.94333, 40.83857, -73.94189]",M00888420,#00FF00,WEST 164 ST,Fort Washington Ave,Broadway,N
"[40.77096, -73.9907, 40.77087, -73.99048]",M01078227,#FF0000,WEST 58 ST,11 Ave,10 Ave,N
"[40.77087, -73.99048, 40.77071, -73.9901]",M01078295,#00FF00,WEST 58 ST,11 Ave,10 Ave,N
"[40.83713, -73.93875, 40.83666, -73.93762]",M00947320,#00FF00,WEST 164 ST,Amsterdam Ave,Edgecombe Ave,S
"[40.77071, -73.9901, 40.77067, -73.99002]",M010782215,#00FF00,WEST 58 ST,11 Ave,10 Ave,N
"[40.77067, -73.99002, 40.77053, -73.98968]",M010782243,#FF0000,WEST 58 ST,11 Ave,10 Ave,N
"[40.83666, -73.93762, 40.8366, -73.93748]",M009473377,#FF0000,WEST 164 ST,Amsterdam Ave,Edgecombe Ave,S
"[40.77053, -73.98968, 40.7702, -73.9889]",M010782350,#00FF00,WEST 58 ST,11 Ave,10 Ave,N
"[40.7702, -73.9889, 40.77015, -73.98878]",M010782594,#FF0000,WEST 58 ST,11 Ave,10 Ave,N
"[40.8366, -73.93748, 40.83648, -73.93719]",M009473420,#00FF00,WEST 164 ST,Amsterdam Ave,Edgecombe Ave,S
"[40.77015, -73.98878, 40.7701, -73.98865]",M010782632,#00FF00,WEST 58 ST,11 Ave,10 Ave,N
"[40.7701, -73.98865, 40.7699, -73.98817]",M010782675,#00FF00,WEST 58 ST,11 Ave,10 Ave,N
"[40.84032, -73.94322, 40.84082, -73.94414]",M00947418,#00FF00,WEST 165 ST,Fort Washington Ave,Riverside Dr,N
"[40.7709, -73.99085, 40.77057, -73.99007]",M01078315,#00FF00,WEST 58 ST,11 Ave,10 Ave,S
"[40.77057, -73.99007, 40.77033, -73.98949]",M010783260,#FF0000,WEST 58 ST,11 Ave,10 Ave,S
"[40.77033, -73.98949, 40.77023, -73.98925]",M010783445,#00FF00,WEST 58 ST,11 Ave,10 Ave,S
"[40.77023, -73.98925, 40.77015, -73.98907]",M010783520,#FF0000,WEST 58 ST,11 Ave,10 Ave,S
"[40.77015, -73.98907, 40.77011, -73.98898]",M010783576,#00FF00,WEST 58 ST,11 Ave,10 Ave,S
"[40.77011, -73.98898, 40.77008, -73.9889]",M010783607,#FF0000,WEST 58 ST,11 Ave,10 Ave,S
"[40.77008, -73.9889, 40.76983, -73.9883]",M010783631,#00FF00,WEST 58 ST,11 Ave,10 Ave,S
"[40.76831, -73.99267, 40.76762, -73.99108]",M01107414,#FF0000,WEST 54 ST,11 Ave,10 Ave,S
"[40.77284, -73.98968, 40.77261, -73.98984]",M0110816,#00FF00,WEST END AVE,West 61 St,West 60 St,W
"[40.84082, -73.94414, 40.841, -73.94448]",M009474330,#FF0000,WEST 165 ST,Fort Washington Ave,Riverside Dr,N
"[40.77261, -73.98984, 40.77234, -73.99002]",M011081101,#FF0000,WEST END AVE,West 61 St,West 60 St,W
"[40.83671, -73.93943, 40.83696, -73.93997]",M00973920,#FF0000,WEST 163 ST,Amsterdam Ave,St Nicholas Ave,N
"[40.77268, -73.99316, 40.77162, -73.99059]",M0115547,#FF0000,WEST 59 ST,12 Ave,West End Ave,S
"[40.83975, -73.94044, 40.8396, -73.94009]",M00974324,#FF0000,WEST 166 ST,Broadway,St Nicholas Ave,S
"[40.77148, -73.99398, 40.77084, -73.99422]",M011795193,#FF0000,TWELFTH AVE,West 58 St,West 56 St,W
"[40.7697, -73.99177, 40.77018, -73.99141]",M01209114,#FF0000,11 AVE,West 56 St,West 57 St,E
"[40.83766, -73.94009, 40.83737, -73.94014]",M00974414,#FF0000,ST NICHOLAS AVE,West 164 St,West 163 St,W
"[40.77224, -73.99371, 40.77274, -73.99329]",M012371270,#FF0000,12 AVE,West 57 St,West 59 St,W
"[40.83737, -73.94014, 40.83702, -73.94021]",M009744121,#00FF00,ST NICHOLAS AVE,West 164 St,West 163 St,W
"[40.76977, -73.98787, 40.76935, -73.98687]",M01292426,#00FF00,WEST 58 ST,10 Ave,9 Ave,N
"[40.76935, -73.98687, 40.76914, -73.98639]",M012924344,#FF0000,WEST 58 ST,10 Ave,9 Ave,N
"[40.84059, -73.93843, 40.84081, -73.93894]",M00987516,#FF0000,WEST 168 ST,Audubon Ave,Mitchell Square,N
"[40.76914, -73.98639, 40.7687, -73.98534]",M012924495,#00FF00,WEST 58 ST,10 Ave,9 Ave,N
"[40.84081, -73.93894, 40.84097, -73.9393]",M009875180,#00FF00,WEST 168 ST,Audubon Ave,Mitchell Square,N
"[40.77064, -73.99407, 40.76975, -73.99199]",M01318720,#00FF00,WEST 56 ST,12 Ave,11 Ave,N
"[40.76981, -73.98797, 40.77032, -73.98759]",M0132034,#00FF00,10 AVE,West 58 St,West 59 St,E
"[40.8358, -73.9414, 40.83641, -73.94288]",M009921340,#00FF00,WEST 161 ST,Amsterdam Ave,Broadway,S
"[40.76905, -73.9926, 40.76937, -73.99339]",M01328215,#00FF00,WEST 55 ST,11 Ave,12 Ave,S
"[40.76937, -73.99339, 40.76977, -73.99435]",M013282263,#FF0000,WEST 55 ST,11 Ave,12 Ave,S
"[40.83705, -73.94005, 40.83727, -73.94001]",M00995415,#FF0000,ST NICHOLAS AVE,West 163 St,West 164 St,E
"[40.77054, -73.99411, 40.76966, -73.99208]",M01328420,#FF0000,WEST 56 ST,12 Ave,11 Ave,S
"[40.76833, -73.98893, 40.76725, -73.98638]",M01328620,#00FF00,WEST 56 ST,10 Ave,9 Ave,S
"[40.83727, -73.94001, 40.83767, -73.93994]",M00995496,#00FF00,ST NICHOLAS AVE,West 163 St,West 164 St,E
"[40.76963, -73.99172, 40.76855, -73.98917]",M01328715,#00FF00,WEST 56 ST,11 Ave,10 Ave,N
"[40.83579, -73.93997, 40.83543, -73.94024]",M0099570,#FF0000,AMSTERDAM AVE,St Nicholas Ave,West 161 St,W
"[40.77043, -73.98781, 40.77063, -73.98826]",M01328819,#FF0000,WEST 59 ST,10 Ave,11 Ave,S
"[40.83642, -73.93714, 40.83603, -73.93731]",M01033214,#FF0000,EDGECOMBE AVE,West 164 St,West 163 St,W
"[40.77063, -73.98826, 40.77085, -73.98879]",M013288164,#00FF00,WEST 59 ST,10 Ave,11 Ave,S
"[40.77085, -73.98879, 40.77099, -73.98911]",M013288330,#FF0000,WEST 59 ST,10 Ave,11 Ave,S
"[40.77099, -73.98911, 40.7715, -73.99031]",M013288431,#00FF00,WEST 59 ST,10 Ave,11 Ave,S
"[40.83603, -73.93731, 40.8358, -73.93741]",M010332162,#00FF00,EDGECOMBE AVE,West 164 St,West 163 St,W
"[40.76915, -73.99253, 40.76965, -73.99376]",M01329115,#00FF00,WEST 55 ST,11 Ave,12 Ave,N
"[40.83802, -73.93834, 40.83817, -73.93858]",M01034015,#00FF00,WEST 165 ST,Amsterdam Ave,Audubon Ave,N
"[40.76965, -73.99376, 40.76986, -73.99428]",M013291400,#FF0000,WEST 55 ST,11 Ave,12 Ave,N
"[40.76842, -73.98886, 40.76831, -73.9886]",M01329220,#FF0000,WEST 56 ST,10 Ave,9 Ave,N
"[40.76831, -73.9886, 40.76796, -73.98776]",M013292101,#00FF00,WEST 56 ST,10 Ave,9 Ave,N
"[40.83817, -73.93858, 40.83831, -73.9388]",M010340100,#00FF00,WEST 165 ST,Amsterdam Ave,Audubon Ave,N
"[40.7696, -73.992, 40.76909, -73.99237]",M01331312,#FF0000,11 AVE,West 56 St,West 55 St,W
"[40.83831, -73.9388, 40.83858, -73.93923]",M010340180,#FF0000,WEST 165 ST,Amsterdam Ave,Audubon Ave,N
"[40.83858, -73.93923, 40.83872, -73.93945]",M010340335,#00FF00,WEST 165 ST,Amsterdam Ave,Audubon Ave,N
"[40.77612, -73.98717, 40.77639, -73.98697]",M00131915,#FF0000,WEST END AVE,West 66 St,West 70 St,E
"[40.83557, -73.94053, 40.83567, -73.94078]",M01059492,#00FF00,WEST 161 ST,Amsterdam Ave,Broadway,N
"[40.77639, -73.98697, 40.77745, -73.98617]",M001319127,#00FF00,WEST END AVE,West 66 St,West 70 St,E
"[40.77745, -73.98617, 40.77775, -73.98595]",M001319573,#FF0000,WEST END AVE,West 66 St,West 70 St,E
